1	2222	5	4		9																					
1	2127	5	4		9																					
1	1205	3	4		7																					
1	2639	5	5		10																					
1	2808	4	5		9																					
1	1650	4	4		8																					
1	1749	4	4		8																					
1	2942	4	5		9																					
1	2843	4	4		8																					
1	1834	4	4		8																					
1	1664	3	4		7																					
1	1499	4	4		8																					
1	2394	4	5		9																					
1	1743	4	4		8																					
1	1769	4	5		9																					
1	3551	5	4		9																					
1	3163	6	6		12																					
1	2169	4	5		9																					
1	2401	5	5		10																					
1	1948	4	4		8																					
1	723	4	3		7																					
1	1314	4	4		8																					
1	2906	5	5		10																					
1	2155	5	5		10																					
1	1429	4	3		7																					
1	3568	6	4		10																					
1	1837	5	4		9																					
1	2344	6	5		11																					
1	1471	4	3		7																					
1	1360	4	4		8																					
1	1518	4	4		8																					
1	2160	4	4		8																					
1	1265	4	4		8																					
1	1556	4	4		8																					
1	2542	4	4		8																					
1	1969	4	4		8																					
1	1834	4	4		8																					
1	2939	6	6		12																					
1	1459	3	3		6																					
1	1308	3	4		7																					
1	2478	5	4		9																					
1	2680	5	5		10																					
1	2027	4	4		8																					
1	1838	5	4		9																					
1	1494	3	4		7																					
1	1386	4	4		8																					
1	1010	3	3		6																					
1	1298	3	4		7																					
1	2360	5	5		10																					
1	2177	4	6		10																					
1	2104	4	4		8																					
1	2421	4	4		8																					
1	4630	6	5		11																					
1	1865	4	4		8																					
1	1929	4	4		8																					
1	1776	4	4		8																					
1	1637	4	4		8																					
1	2006	5	4		9																					
1	1869	4	4		8																					
1	2216	4	4		8																					
1	2988	5	5		10																					
1	1646	4	4		8																					
1	2046	4	4		8																					
1	88	1	1		2																					
1	837	3	3		6																					
1	2103	4	4		8																					
1	2176	4	4		8																					
1	2069	4	4		8																					
1	3366	6	4		10																					
1	2141	4	4		8																					
1	1138	3	3		6																					
1	2232	4	4		8																					
1	2270	4	4		8																					
1	3030	5	6		11																					
1	2820	5	5		10																					
1	2942	5	5		10																					
1	2780	5	5		10																					
1	2980	6	6		12																					
1	2002	4	4		8																					
1	1776	4	4		8																					
1	2653	5	5		10																					
1	1067	3	4		7																					
1	2463	4	4		8																					
1	2533	5	4		9																					
1	1518	4	4		8																					
1	1355	4	4		8																					
1	2296	4	4		8																					
1	1672	4	4		8																					
1	2545	4	4		8																					
1	2168	4	5		9																					
1	3281	6	5		11																					
1	3370	5	5		10																					
1	1376	4	4		8																					
1	2436	5	5		10																					
1	2047	4	4		8																					
1	780	3	3		6																					
1	1429	5	4		9																					
1	1916	4	4		8																					
1	2477	4	4		8																					
1	2113	4	4		8																					
1	2288	6	5		11																					
1	2451	4	5		9																					
1	2721	4	5		9																					
1	3670	5	6		11																					
1	1610	4	4		8																					
1	2082	5	4		9																					
1	2926	5	5		10																					
1	546	2	3		5																					
1	761	3	3		6																					
1	1994	4	4		8																					
1	1383	4	4		8																					
1	1987	5	5		10																					
1	1119	3	4		7																					
1	1764	4	4		8																					
1	932	3	3		6																					
1	2592	4	4		8																					
1	1737	4	4		8																					
1	2361	4	4		8																					
1	1024	3	3		6																					
1	1199	4	4		8																					
1	1434	4	4		8																					
1	3982	6	5		11																					
1	1862	5	4		9																					
1	1025	3	3		6																					
1	2482	4	4		8																					
1	2394	4	5		9																					
1	2081	4	3		7																					
1	1363	4	3		7																					
1	1351	3	4		7																					
1	2140	4	5		9																					
1	2480	5	5		10																					
1	1880	4	4		8																					
1	1452	3	3		6																					
1	2371	4	5		9																					
1	1776	4	4		8																					
1	2425	4	5		9																					
1	2386	4	4		8																					
1	3336	5	6		11																					
1	1019	3	4		7																					
1	919	4	4		8																					
1	1539	4	4		8																					
1	962	3	3		6																					
1	1560	4	4		8																					
1	2412	5	6		11																					
1	1388	3	4		7																					
1	1460	4	4		8																					
1	1677	6	5		11																					
1	2606	5	6		11																					
1	2182	4	4		8																					
1	977	3	3		6																					
1	2293	5	5		10																					
1	2112	4	4		8																					
1	858	2	3		5																					
1	2415	5	5		10																					
1	1913	4	5		9																					
1	2045	4	4		8																					
1	1633	4	4		8																					
1	1073	3	3		6																					
1	1590	4	3		7																					
1	1304	4	3		7																					
1	2425	4	4		8																					
1	3023	5	5		10																					
1	1972	4	4		8																					
1	1973	4	4		8																					
1	1704	4	5		9																					
1	1733	6	5		11																					
1	1061	3	3		6																					
1	1503	4	4		8																					
1	2611	5	5		10																					
1	1680	4	4		8																					
1	1276	5	4		9																					
1	1662	4	4		8																					
1	2623	5	5		10																					
1	1194	3	4		7																					
1	2227	4	5		9																					
1	2087	5	4		9																					
1	1910	4	4		8																					
1	2289	5	5		10																					
1	2674	6	5		11																					
1	1473	4	4		8																					
1	1027	3	3		6																					
1	2050	4	4		8																					
1	2373	4	5		9																					
1	1197	3	4		7																					
1	2353	4	4		8																					
1	1897	4	5		9																					
1	2349	5	5		10																					
1	2450	4	4		8																					
1	2043	4	4		8																					
1	1456	4	4		8																					
1	2360	4	5		9																					
1	695	3	3		6																					
1	1263	4	4		8																					
1	2159	4	4		8																					
1	1263	4	4		8																					
1	1459	4	4		8																					
1	2905	4	4		8																					
1	1718	4	4		8																					
1	2604	5	4		9																					
1	1867	4	4		8																					
1	2855	5	6		11																					
1	2726	5	5		10																					
1	1899	4	4		8																					
1	1981	4	4		8																					
1	2174	5	4		9																					
1	1672	4	4		8																					
1	1602	4	5		9																					
1	2130	4	4		8																					
1	2014	5	4		9																					
1	934	3	3		6																					
1	892	3	3		6																					
1	1733	4	4		8																					
1	1870	4	4		8																					
1	2056	5	4		9																					
1	1393	4	4		8																					
1	1949	4	4		8																					
1	1193	3	3		6																					
1	4381	6	6		12																					
1	1390	4	4		8																					
1	1903	4	4		8																					
1	887	3	3		6																					
1	2152	4	4		8																					
1	1160	3	4		7																					
1	2396	4	4		8																					
1	2427	5	5		10																					
1	1763	4	4		8																					
1	1953	4	5		9																					
1	3100	5	5		10																					
1	2219	6	5		11																					
1	2418	5	5		10																					
1	2131	4	5		9																					
1	1815	5	5		10																					
1	2336	4	5		9																					
1	799	4	4		8																					
1	1768	5	4		9																					
1	1504	4	4		8																					
1	2644	5	5		10																					
1	1452	3	4		7																					
1	3139	5	5		10																					
1	2211	5	4		9																					
1	3394	5	5		10																					
1	3011	5	5		10																					
1	1414	4	4		8																					
1	959	3	3		6																					
1	1879	5	5		10																					
1	847	3	3		6																					
1	1857	4	4		8																					
1	1115	3	4		7																					
1	2942	5	5		10																					
1	2675	4	4		8																					
1	1640	4	5		9																					
1	678	4	4		8																					
1	2627	5	5		10																					
1	2615	5	4		9																					
1	2139	5	5		10																					
1	2178	4	4		8																					
1	1381	3	3		6																					
1	1891	5	4		9																					
1	2543	4	4		8																					
1	1845	4	4		8																					
1	2991	5	5		10																					
1	2510	5	5		10																					
1	1836	5	4		9																					
1	2532	5	4		9																					
1	1801	4	4		8																					
1	1227	4	4		8																					
1	2259	4	4		8																					
1	2491	5	5		10																					
1	1871	4	4		8																					
1	1819	4	4		8																					
1	1109	3	4		7																					
1	1549	4	4		8																					
1	2160	5	4		9																					
1	2931	4	5		9																					
1	1723	4	4		8																					
1	2238	4	5		9																					
1	1939	4	4		8																					
1	2230	6	4		10																					
1	1910	4	5		9																					
1	1545	4	4		8																					
1	2575	5	5		10																					
1	1330	4	4		8																					
1	3086	5	4		9																					
1	1328	4	3		7																					
1	1346	4	4		8																					
1	1825	4	4		8																					
1	2325	4	4		8																					
1	3130	5	5		10																					
1	1716	4	4		8																					
1	2323	5	4		9																					
1	2848	5	5		10																					
1	2307	4	4		8																					
1	2181	4	4		8																					
1	1196	3	4		7																					
1	1061	3	4		7																					
1	2981	5	5		10																					
1	2437	5	4		9																					
1	1826	4	4		8																					
1	2602	5	4		9																					
1	2816	5	5		10																					
1	2780	6	5		11																					
1	1477	3	4		7																					
1	3147	5	5		10																					
1	2528	4	4		8																					
1	1628	4	4		8																					
1	2103	4	4		8																					
1	1889	4	4		8																					
1	1242	3	4		7																					
1	2238	5	4		9																					
1	1638	4	4		8																					
1	1867	4	4		8																					
1	2874	5	6		11																					
1	2090	4	4		8																					
1	2030	4	4		8																					
1	1807	4	4		8																					
1	2646	5	5		10																					
1	3410	5	4		9																					
1	1613	4	4		8																					
1	2327	5	5		10																					
1	2653	4	5		9																					
1	1715	4	4		8																					
1	1410	3	3		6																					
1	1050	4	4		8																					
1	2276	4	5		9																					
1	1182	3	3		6																					
1	2447	6	5		11																					
1	1186	4	3		7																					
1	2025	4	5		9																					
1	1726	4	4		8																					
1	1862	4	4		8																					
1	1387	4	4		8																					
1	1652	4	4		8																					
1	2020	4	4		8																					
1	2232	5	5		10																					
1	2232	5	4		9																					
1	3386	6	6		12																					
1	1387	4	4		8																					
1	1525	4	4		8																					
1	945	2	3		5																					
1	1889	5	4		9																					
1	1793	4	4		8																					
1	1744	4	4		8																					
1	2544	4	5		9																					
1	1195	3	3		6																					
1	2106	5	5		10																					
1	649	3	3		6																					
1	3435	4	5		9																					
1	2060	4	4		8																					
1	2175	5	5		10																					
1	1785	4	4		8																					
1	114	1	1		2																					
1	2857	5	4		9																					
1	2930	5	5		10																					
1	2771	5	5		10																					
1	1676	4	4		8																					
1	2289	4	4		8																					
1	517	2	3		5																					
1	2863	5	5		10																					
1	1979	4	4		8																					
1	944	3	4		7																					
1	2155	4	4		8																					
1	1672	4	4		8																					
1	1689	4	4		8																					
1	2289	5	5		10																					
1	1641	4	4		8																					
1	3590	6	6		12																					
1	1223	3	3		6																					
1	1169	3	4		7																					
1	2384	5	5		10																					
1	2542	5	4		9																					
1	2743	5	5		10																					
1	2439	4	5		9																					
1	2229	3	5		8																					
1	1543	4	4		8																					
1	2238	5	5		10																					
1	1011	4	4		8																					
1	2363	5	4		9																					
1	3063	6	6		12																					
1	1685	4	4		8																					
1	1561	4	4		8																					
1	2103	4	4		8																					
1	3605	4	6		10																					
1	2357	5	5		10																					
1	1679	4	4		8																					
1	1322	3	4		7																					
1	1735	4	4		8																					
1	2774	6	6		12																					
1	689	3	3		6																					
1	2200	4	5		9																					
1	2715	5	5		10																					
1	1584	4	4		8																					
1	1800	5	4		9																					
1	3173	6	6		12																					
1	3667	5	6		11																					
1	1629	4	4		8																					
1	2784	6	5		11																					
1	2132	4	5		9																					
1	2244	4	4		8																					
1	2233	5	5		10																					
1	1709	4	4		8																					
1	2054	5	4		9																					
1	2402	5	4		9																					
1	1650	4	4		8																					
1	2204	3	4		7																					
1	2780	6	5		11																					
1	2014	4	5		9																					
1	2767	5	5		10																					
1	1734	4	4		8																					
1	1927	4	4		8																					
1	2746	5	4		9																					
1	2715	5	5		10																					
1	761	2	2		4																					
1	1728	5	5		10																					
1	3038	6	4		10																					
1	1367	4	4		8																					
1	2966	4	5		9																					
1	1976	4	4		8																					
1	1938	4	4		8																					
1	2016	5	5		10																					
1	1852	4	4		8																					
1	2508	5	5		10																					
1	1718	4	4		8																					
1	1864	4	4		8																					
1	1003	3	3		6																					
1	2775	6	5		11																					
1	1986	5	4		9																					
1	2991	5	5		10																					
1	2582	5	5		10																					
1	2231	4	4		8																					
1	1125	4	4		8																					
1	3143	5	5		10																					
1	3415	5	5		10																					
1	2115	5	4		9																					
1	2908	5	5		10																					
1	3133	6	5		11																					
1	1193	3	3		6																					
1	3575	5	5		10																					
1	2141	5	6		11																					
1	2422	4	4		8																					
1	1431	4	4		8																					
1	1930	4	4		8																					
1	1184	3	3		6																					
1	2381	4	4		8																					
1	1249	4	3		7																					
1	1193	4	3		7																					
1	1461	3	4		7																					
1	2064	5	5		10																					
1	2297	5	5		10																					
1	1453	4	4		8																					
1	1579	4	4		8																					
1	3321	6	6		12																					
1	1343	4	4		8																					
1	1976	4	4		8																					
1	2644	4	5		9																					
1	1149	3	4		7																					
1	2823	5	6		11																					
1	2714	6	5		11																					
1	926	3	3		6																					
1	1967	4	4		8																					
1	2808	6	6		12																					
1	2661	5	4		9																					
1	1973	4	5		9																					
1	1330	4	4		8																					
1	1447	4	4		8																					
1	2366	4	4		8																					
1	2483	5	5		10																					
1	2451	4	5		9																					
1	1889	4	4		8																					
1	2513	5	5		10																					
1	2412	3	4		7																					
1	2284	4	4		8																					
1	2565	6	6		12																					
1	2886	5	5		10																					
1	1790	4	4		8																					
1	2066	5	4		9																					
1	2106	4	5		9																					
1	1460	4	4		8																					
1	2372	5	4		9																					
1	1163	4	3		7																					
1	1945	4	4		8																					
1	2145	4	5		9																					
1	1460	4	4		8																					
1	2905	5	6		11																					
1	1776	4	3		7																					
1	1257	3	4		7																					
1	2720	6	5		11																					
1	1879	5	4		9																					
1	1522	4	4		8																					
1	3565	5	6		11																					
1	1894	4	5		9																					
1	2539	4	4		8																					
1	1224	3	3		6																					
1	267	1	1		2																					
1	1438	4	4		8																					
1	1793	4	4		8																					
1	1383	3	4		7																					
1	1399	4	4		8																					
1	2733	5	5		10																					
1	2655	5	5		10																					
1	1697	4	4		8																					
1	1674	4	4		8																					
1	3233	4	4		8																					
1	1727	4	4		8																					
1	2305	4	5		9																					
1	3317	6	5		11																					
1	1820	4	4		8																					
1	1699	4	4		8																					
1	2209	5	4		9																					
1	1777	4	4		8																					
1	911	3	3		6																					
1	514	3	2		5																					
1	1620	4	5		9																					
1	2262	4	5		9																					
1	662	2	2		4																					
1	1870	3	4		7																					
1	2590	5	5		10																					
1	2930	5	4		9																					
1	3463	6	6		12																					
1	4427	6	6		12																					
1	1720	4	4		8																					
1	1778	4	4		8																					
1	2091	5	4		9																					
1	959	3	3		6																					
1	1481	4	5		9																					
1	2466	4	4		8																					
1	2158	5	5		10																					
1	2627	5	5		10																					
1	2347	4	4		8																					
1	1491	4	4		8																					
1	2352	4	4		8																					
1	2052	5	4		9																					
1	1669	3	4		7																					
1	2017	4	4		8																					
1	2595	5	5		10																					
1	1451	4	4		8																					
1	1921	4	4		8																					
1	3077	5	5		10																					
1	2021	5	5		10																					
1	1388	4	4		8																					
1	2379	4	5		9																					
1	3559	6	5		11																					
1	1352	4	4		8																					
1	2311	4	5		9																					
1	1895	4	4		8																					
1	2312	5	5		10																					
1	1892	4	4		8																					
1	3269	4	6		10																					
1	2568	5	5		10																					
1	1111	4	4		8																					
1	2448	5	4		9																					
1	2506	4	4		8																					
1	2717	5	5		10																					
1	2337	4	4		8																					
1	1311	4	4		8																					
1	2063	5	4		9																					
1	1331	4	4		8																					
1	3103	6	5		11																					
1	2030	4	4		8																					
1	807	3	3		6																					
1	1603	3	3		6																					
1	1948	4	4		8																					
1	3095	4	5		9																					
1	1438	3	4		7																					
1	1959	5	4		9																					
1	1863	4	5		9																					
1	2763	5	6		11																					
1	2857	5	5		10																					
1	3088	5	5		10																					
1	3150	6	5		11																					
1	1567	3	4		7																					
1	2223	4	5		9																					
1	2190	4	5		9																					
1	1431	4	4		8																					
1	1844	4	4		8																					
1	1143	3	3		6																					
1	2802	5	5		10																					
1	1960	4	4		8																					
1	1329	4	4		8																					
1	1470	4	4		8																					
1	2075	4	4		8																					
1	1836	5	5		10																					
1	2440	5	5		10																					
1	2684	4	5		9																					
1	1116	3	4		7																					
1	2576	5	4		9																					
1	1956	5	4		9																					
1	2672	5	4		9																					
1	2521	5	5		10																					
1	1304	4	3		7																					
1	1396	4	4		8																					
1	1705	4	4		8																					
1	1936	4	4		8																					
1	2063	4	4		8																					
1	1773	4	4		8																					
1	2968	5	5		10																					
1	2031	4	4		8																					
1	3915	6	6		12																					
1	1498	4	4		8																					
1	1922	4	4		8																					
1	1160	4	3		7																					
1	1747	4	5		9																					
1	1330	3	4		7																					
1	1853	4	5		9																					
